Date,NDVI
2005-10-11,0.730973969
2005-10-16,0.73703278
2005-10-21,0.740482345
2005-10-26,0.742196534
2005-10-31,0.742034392
2005-11-05,0.739939546
2005-11-10,0.738381054
2005-11-15,0.736657949
2005-11-20,0.731134154
2005-11-25,0.719732935
2005-11-30,0.704335744
2005-12-05,0.69190322
2005-12-10,0.680533015
2005-12-15,0.666434941
2005-12-20,0.653098006
2005-12-25,0.640217849
2005-12-30,0.626791612
2006-01-04,0.61312013
2006-01-09,0.599913639
2006-01-14,0.587124897
2006-01-19,0.571809442
2006-01-24,0.554727913
2006-01-29,0.538957614
2006-02-03,0.517834627
2006-02-08,0.48945722
2006-02-13,0.455705363
2006-02-18,0.420318706
2006-02-23,0.388124174
2006-02-28,0.364732305
2006-03-05,0.350057262
2006-03-10,0.340118949
2006-03-15,0.335839049
2006-03-20,0.335924471
2006-03-25,0.340879757
2006-03-30,0.347614585
2006-04-04,0.346943907
2006-04-09,0.342219817
2006-04-14,0.335755733
2006-04-19,0.328324218
2006-04-24,0.328590155
2006-04-29,0.338858513
2006-05-04,0.351534668
2007-02-16,0.419181935
2007-02-21,0.410791569
2007-02-26,0.400842898
2007-03-03,0.38933592
2007-03-08,0.379514542
2007-03-13,0.358911319
2007-03-18,0.331028572
2007-03-23,0.309937145
2007-03-28,0.297902718
2007-04-02,0.291234653
2007-04-07,0.286413008
2007-04-12,0.283137696
2007-04-17,0.279525036
2007-04-22,0.279884417
2007-04-27,0.286258998
2007-05-02,0.298618004
2007-05-07,0.311749612
2007-05-12,0.322050436
2007-05-17,0.329678868
2007-05-22,0.336387598
2007-05-27,0.34408618
2007-06-01,0.349354481
2007-06-06,0.352615118
2007-06-11,0.35687246
2007-06-16,0.36276621
2007-06-21,0.37118674
2007-06-26,0.382392704
2007-07-01,0.395845312
2007-07-06,0.411228421
2007-07-11,0.42839568
2007-07-16,0.447243269
2007-07-21,0.467667367
2007-07-26,0.489564157
2007-07-31,0.512829819
2007-08-05,0.537360533
2007-08-10,0.56305248
2007-08-15,0.589682336
2007-08-20,0.61573638
2007-08-25,0.648383115
2007-08-30,0.686012154
2007-09-04,0.717928297
2007-09-09,0.742957945
2007-09-14,0.760525389
2007-09-19,0.77060802
2007-09-24,0.773724437
2007-09-29,0.771543681
2007-10-04,0.7650894
2007-10-09,0.754675964
2007-10-14,0.741525033
2007-10-19,0.728938806
2007-10-24,0.724337614
2007-10-29,0.722422619
2007-11-03,0.716635401
2007-11-08,0.710021912
2007-11-13,0.701147592
2007-11-18,0.689924974
2007-11-23,0.677832983
2007-11-28,0.666941608
2007-12-03,0.657031119
2007-12-08,0.646090553
2007-12-13,0.632656576
2007-12-18,0.616918672
2007-12-23,0.600060345
2007-12-28,0.583634179
2008-01-02,0.567797529
2008-01-07,0.551531347
2008-01-12,0.535016665
2008-01-17,0.520496761
2008-01-22,0.507621229
2008-01-27,0.494899561
2008-02-01,0.48526093
2008-02-06,0.476812129
2008-02-11,0.46072763
2008-02-16,0.438572283
2008-02-21,0.413413298
2008-02-26,0.387468617
2008-03-02,0.361956795
2008-03-07,0.338027109
2008-03-12,0.316498344
2008-03-17,0.299500002
2008-03-22,0.291448516
2008-03-27,0.289099167
2008-04-01,0.291873324
2008-04-06,0.295128519
2008-04-11,0.293885309
